Name,League,Division,Team id,points,OR
Toni Srok,9,32,2099668,52,2766007
Graham Pickett,9,32,1794661,51,2042955
Graham Thurlow,9,32,1157520,49,977017
Shibashish Pattanayak,9,32,1015196,48,4739543
"Mafa ""The Gafa"" Attoye",9,32,2964924,46,4535516
Mike Adjaye,9,32,261747,46,6097777
Elly Stephens,9,32,9733392,45,6767194
Srijal Basnet,9,32,8363236,40,5736159
Zviko Chad,9,32,3961075,40,5759437
Robert Adams,9,32,5171729,39,6810687
H2H KING,9,33,899164,81,45593
David Jones,9,33,3068359,81,565403
sam smith,9,33,223972,79,62175
Jason Kain,9,33,1177401,78,206552
kyâlø viçtõr,9,33,1388901,72,886290
Akshyat Bhatia,9,33,5541954,67,308956
Oluwatosin Francis,9,33,139472,67,412907
Kashif Baig,9,33,3315745,67,668691
Youssef Aroua,9,33,5666039,61,655894
Kiyombo Andrew,9,33,1684746,60,415371
Nma PME,9,33,360054,60,1124851
victor fresh,9,33,5352490,54,2457473
FPLC Tanner,9,33,4064,49,2269188
Eugene Glory,9,33,1885377,48,2708354
Paul MacReamoinn,9,33,4597842,46,6154014
Muriuki Wanjohi,9,33,7504300,44,3815298
Belal Shalaby,9,33,9733452,40,5377780
Kartheek S,9,33,2884111,34,5920618
Simon Jenkins,9,33,4430589,33,5546917
Rohan Gupta,9,33,1826367,13,8001622
Mahmoud Mounir,9,34,2403979,84,755377
Konstantinos Tzabazis,9,34,5057123,72,574305
Mohamad Khalil,9,34,789624,69,413176
Nick Collier,9,34,55504,69,528947
Marko Przic,9,34,2032238,67,380150
Mindaugas Linkus,9,34,1436459,66,1394039
Leandro Lima,9,34,275530,64,1506827
Milan Petkovic,9,34,110943,60,297566
Dave Ravenstreet,9,34,7628,60,404326
Mohammed ElHalawany,9,34,1649061,58,1510482
Ege Parim,9,34,361652,57,824381
Tom O'Brien,9,34,1789470,55,816321
Godwin Akakpo,9,34,3232319,54,4593336
Muhammad Habu Yusuf,9,34,381246,54,4789876
Rijal Shafian,9,34,5722570,49,2864221
Ahmed Benissad,9,34,2250046,49,2927069
Ben Acquisto,9,34,637337,45,5043868
Liam Maguire,9,34,3194809,42,5389735
Matthew Wilson,9,34,6438830,38,7036443
Matthew Schulze,9,34,6873670,24,8316165
Karim Kapo,9,35,5288520,79,841667
Andrew Wilson,9,35,91081,70,999546
Ahmed Zia,9,35,21807,69,85157
Peter Piscitello,9,35,3048655,65,1077560
Connor Phillips,9,35,1852619,64,943552
Irad Ezra,9,35,860460,62,587546
Billy Birch,9,35,1066001,61,344981
naiken 12,9,35,1188755,60,253788
Peak Milk,9,35,1151212,60,939378
arieanto wibowo,9,35,3778237,59,1352707
Gareth Evans,9,35,1932493,58,1358361
Ezekiel Oladele,9,35,4512530,57,2085981
Cemis Tanriverdi,9,35,4019218,54,467247
Jon W,9,35,6314,54,486041
Chris Ambrose,9,35,768857,51,1312124
PRINCE,9,35,2232722,51,2853063
Rich Iyagbaye,9,35,77132,49,5340223
Zach von Behren,9,35,2939021,46,3362654
Joe McGrath,9,35,8334923,33,3899682
Prince Odotei,9,35,4736723,28,5052586
Grant McCartin,9,36,3673159,75,60513
Lawrence Sackey,9,36,1350350,72,1789850
Provy Manikuzwe,9,36,4799831,71,550268
Ben Walsh,9,36,858191,70,327290
Steve .,9,36,3129864,70,730039
Neil Dunsmore,9,36,1309766,69,608524
Seamus Ross,9,36,757307,69,2181324
Gerry Bailey,9,36,3257095,67,307293
Jaasiem Mccraw,9,36,2203772,63,2187270
Azad Hossain,9,36,2834203,63,2823707
Ethan Tapp,9,36,2797032,58,3940615
Henry Taylor,9,36,822163,58,5185125
Kifuba George kifuba,9,36,2572048,54,3742323
Amin S,9,36,723424,51,7158748
Andrew Tembo,9,36,1275901,49,3212327
☆ KARMAH,9,36,1966539,49,5520932
Hassan Duke,9,36,7360218,42,7525580
Jibrin Ishaku damina,9,36,4505753,33,9085555
David Young,9,36,5378202,29,9573046
Ali mohseni,9,36,27408,22,7332352
Andrew Bass,9,37,2127539,82,25234
Bhavan Singh,9,37,6697663,77,165972
Tomisin Elite,9,37,4710235,75,2065054
Dávid Kákonyi,9,37,202808,73,334130
Reasat Faisal,9,37,2277590,66,130428
Jim Davies,9,37,930090,66,1083007
james barry,9,37,1968210,60,141152
Charalampos Vardikos,9,37,80682,60,162779
Jude Thad,9,37,5358141,59,2353848
Brandon Cooper,9,37,4624181,56,1668579
Pushkar Borle,9,37,7272808,55,3289512
Sam Ivory,9,37,7464742,55,5364664
Tom Gottlieb,9,37,4491053,53,1305196
Kenneth Savage,9,37,3306324,52,2723530
Ken Baskets,9,37,1088022,47,5501250
I am Legend,9,37,4552418,45,5796844
Hese Pölönen,9,37,428628,43,3894032
Dia Takieddine,9,37,2151534,43,5261969
wael Ebrahim,9,37,2546515,40,4167536
Jeff Joe,9,37,564083,23,6599705
Adam Harriott,9,38,3611,89,32200
gerard o connell,9,38,40371,75,101730
Zain Yousaf,9,38,40954,72,69572
Muhammad Hudzaifah,9,38,2833677,72,223114
Dan Dunleavy,9,38,1099705,69,983612
Ross Pursey,9,38,29825,67,400869
az- zeus,9,38,2315831,67,1292380
mad muttley,9,38,2719799,66,647154
Hans Gonzaga,9,38,2636758,62,1302301
Saugat Bhattarai,9,38,2650,58,1812247
Benjo Benjo,9,38,2425171,55,1746824
Riku Ritse,9,38,1248678,55,2608560
Big6 Epl,9,38,6302946,51,1415518
Ananthu muralidharan,9,38,3275436,51,2748518
Chee Keet Wong,9,38,5695784,50,1387517
Dave Melia,9,38,3002687,49,783448
Abdulaziz Salisu,9,38,6260401,36,5688153
Victor Odukoya,9,38,4250909,35,7902027
Muhammad Muhammad,9,38,2278236,33,6525539
Richard Meddings,9,38,2751465,15,10410185
Maria Teresa Irizar Borde,9,39,654020,88,58376
Navishka Wijewardene,9,39,10869,78,561658
Simon Harris,9,39,1397956,72,216087
Anes Salic,9,39,6490090,72,263194
lenniey $@vage,9,39,288479,69,352552
Steven O'Hara,9,39,648461,63,66044
Dan Parker,9,39,493122,63,634949
Matt Wilson,9,39,596494,61,25732
Jake Wells,9,39,7759399,56,1952906
Mr. Maverick,9,39,3467880,55,3352725
Mohamed Salem,9,39,4290625,54,591928
Aswin Jayan,9,39,1543594,52,2730312
Elijah Agunbiade,9,39,5053335,51,3883612
Joao Carmo,9,39,3550597,51,3937624
Hamish Lee,9,39,1963214,49,593728
Ahsan Imran Rana,9,39,281821,49,2962195
Ryan Purkess,9,39,4993894,43,1489865
Scott Gillespie,9,39,6350780,43,5720532
Matthew Murray,9,39,2415668,42,3340716
Emmanuel Kelani,9,39,1324279,24,6991313
Alex Mikhadyuk,9,40,3144064,79,11847
Paul Ward,9,40,1243170,78,954611
Arief Eko,9,40,756513,76,54624
Ashneel Sharma,9,40,2733420,70,191129
Enis Grbo,9,40,113678,66,1106197
Vincent LoBasso,9,40,629864,65,285701
Robert Howley,9,40,112274,63,94234
Lee MacNamidhe,9,40,5516785,59,2116875
Darren Murphy,9,40,7964440,57,1944271
Gary Carlin,9,40,689576,57,1959355
amir ariana,9,40,2126061,57,3059091
Matthew Knowlden,9,40,49618,54,2155608
Kingsley Thompson,9,40,3198762,52,2039818
david hunt,9,40,552213,51,2658843
mikk mirme,9,40,7373828,48,2142811
Yamson Kelvin,9,40,1282502,45,4667186
Julien Brunon,9,40,75696,43,3922938
Lee Washington,9,40,2150973,42,5102665
Tatisong Randy,9,40,2423899,39,3860682
Sigríður Ingvarsdóttir,9,40,7938985,32,7909844
Laura McGrath,9,41,3892393,81,1140335
Andy Rannard,9,41,1914494,73,1555388
Starkov Milan,9,41,1035317,72,3038726
Ioannis Charalabous,9,41,19484,63,684232
Shaun Woo,9,41,4987048,63,2583939
Dian Dimitrov,9,41,1481187,61,2375075
Sayan Dey,9,41,1797117,61,4204486
George D,9,41,389359,60,3535539
ku where,9,41,7819533,60,4787035
Theo Jay,9,41,9190125,59,5099676
Jacob Larsson,9,41,7912794,58,4722591
Reagan koo,9,41,1518356,57,1852467
Ermi The special one,9,41,6029202,57,6520455
Sustain Ngobeni,9,41,8829622,55,4691337
rawnaq islam,9,41,7636411,54,2842650
Mohd Ariffin Kidam,9,41,503935,53,5815589
Harry Finch,9,41,3781610,43,6944196
ANIKE PAUL,9,41,7677277,43,7295966
Dan Martin,9,41,1919435,40,6518397
Semini Say,9,41,6128169,19,8495584
Vanja Buljina,9,42,803755,73,767742
Rowan Smith,9,42,1040715,70,976516
Tommy Hannan,9,42,655973,68,530780
Simon Vale,9,42,647518,67,555944
Richard Joseph,9,42,9350699,67,3034508
Colin Jones,9,42,518697,66,868460
Russell Sommerville,9,42,1276960,65,294492
Gospodin HHH,9,42,1207976,64,301684
George Williams,9,42,24617,64,463747
Ian Sheppard,9,42,637434,60,136766
Daniel Mendonca,9,42,109584,58,645091
Conteh Nixon,9,42,6982322,54,1185199
Dannie B,9,42,3784427,54,1523296
Gary Byford,9,42,389703,54,2952069
Terdoo Adzer,9,42,6669698,52,6163332
Rijad Zejnilovic,9,42,29667,49,554832
OLAYE KELVIN,9,42,1428834,45,1888850
Mr. Podnah,9,42,4432,45,1962458
MessiRonaldo Beckham,9,42,2462920,32,6519332
Majesty Okere,9,42,2332861,24,9063215
Jamie Dickerson,9,43,551284,81,282488
Georgi Vatsov,9,43,2675339,75,103156
Marko Backovic,9,43,156451,69,43651
Jan Roger Boine,9,43,4659771,69,620624
LK Oftedal,9,43,1807797,66,1051934
Philip Rosbottom,9,43,543086,63,385370
Archit Agarwal,9,43,23259,62,538975
Brian Manyora,9,43,908101,61,1481305
Elvis Selimovic,9,43,4055873,60,1744290
Ray Mohally,9,43,3358350,58,449971
Ashkan Forouzani,9,43,150471,58,4131288
Carwyn Livingstone,9,43,1323234,57,712988
Roy Voigt,9,43,4546116,55,3102425
ALIF ZAKWAN,9,43,2805727,48,423578
Namee Changee,9,43,1035858,48,5272573
Graeme Bye,9,43,587838,47,2884502
Requin Seven,9,43,5196393,47,3806814
Pushpendra Kumar,9,43,4495522,37,4311593
Yerkesh Zholamanuly,9,43,5277202,35,5377525
Declan Callaghan,9,43,6457394,34,4829186
Krien Naicker,9,44,1024663,75,195826
Leke Ariyo,9,44,3367483,75,1575311
Abdel-Rahman El-Naggar,9,44,1315231,73,2373584
Abhi Gupta,9,44,7211694,71,120405
Matthew Waugh,9,44,2312589,69,1204486
Chris Birkitt,9,44,1728449,68,1307006
Petar Bilyarski,9,44,273464,62,1666517
Pontus Andersson,9,44,5426895,60,1155185
Paul Larteh,9,44,930630,59,796375
Nikhil Pinto,9,44,5872561,57,571008
Dustin Zambon,9,44,1028319,56,3566982
Nicola Parini,9,44,1219471,54,2247291
Joe Beaudry,9,44,524631,52,688736
Steve Votier,9,44,2090102,51,3431476
Otis Ocansey,9,44,1091573,50,4371428
firdaus surif,9,44,3095889,47,4672941
Luke Rumble,9,44,4856224,43,6731778
Dominic Simpson,9,44,5603318,40,3227506
President Adisa,9,44,6801933,40,6862392
Abhijith A,9,44,5010727,27,8102121
Swe Diesel,9,45,3764,84,553867
Dan Linden,9,45,5101284,79,206552
Barry Mathison,9,45,5619494,76,1468977
Dwi Asyadid,9,45,5861471,71,1766322
Elmer Veijalainen,9,45,1842766,69,993072
Ben Calvert,9,45,8189565,66,428380
Ronan Lane,9,45,6770474,64,1098759
Ant Fletcher,9,45,841266,63,1842992
Ben Hornby,9,45,798745,63,1856555
Daniel Tynan,9,45,2531013,55,820712
don dastan,9,45,8297632,54,4964411
Jonathan Mcdonald,9,45,19735,51,1828068
Terry Simmonds,9,45,520338,50,5378024
Qasim Ahmadi,9,45,428236,46,6228344
gavyn o sullivan,9,45,6064584,45,4067860
Adam Standage,9,45,7563070,45,6948564
Leon Jeremia,9,45,3628567,42,4935095
Craig Knowles,9,45,708000,42,5795391
John Illo,9,45,2773223,35,6707036
Simon East,9,45,7740826,33,8182264
Rajdeep Ghoshal,9,46,752182,85,466101
Deleted Player,9,46,25083,73,0
Okokon Nta,9,46,2382018,73,1502925
Paul Matthews,9,46,5299,70,125141
Olaniyi Agunloye,9,46,4406225,69,75716
Wayne Stocks,9,46,970141,69,90439
Remigijus Vasylius,9,46,131214,67,377117
udeme joshua,9,46,133744,66,904885
Mariano Kälfors,9,46,197341,64,798348
Angelo Noel Tolentino,9,46,811165,62,1449954
Sourav Shanto Saha,9,46,3967518,59,833520
Ian Jones,9,46,1189182,58,427459
Mohamed Khaled,9,46,5917724,54,1133096
Danny Thompson,9,46,3359972,51,3332574
William McSweeney,9,46,967653,42,3516689
Steve Watts,9,46,4669909,40,6190265
chris clarke,9,46,777774,39,3769405
Thomas Fleetham,9,46,3743182,34,5186197
Nicholas Housaksos,9,46,204812,34,7174404
Sammy Cliq,9,46,5806375,24,4600405
Chakriya Nou,9,47,495359,72,352220
Abiakam Victor,9,47,7503259,71,671514
Chaona Koleka,9,47,160509,69,137361
Prashanna Dahal,9,47,2693556,69,1483989
Chepkitale Fc,9,47,1511231,69,1842634
Francis Hill,9,47,2145846,69,2414446
CHETOUANE MEHDI,9,47,192615,62,359025
Schalk Viljoen,9,47,99427,61,823200
Mr Wan,9,47,3209376,58,4751528
Syllvério Jamba Provérbios,9,47,3323654,56,675703
ahmad atef,9,47,6996791,56,4521612
Matt Joul,9,47,2228359,55,2427838
Petri Puustinen,9,47,1390290,54,3181971
En Retraite,9,47,5664520,51,3708007
Lethal Injection,9,47,553438,51,4876948
Jeri Hendricks,9,47,409257,47,5413159
Jonah Lilley,9,47,812705,46,1334274
Christopher Anderson,9,47,4245039,43,3468725
Michael Burke,9,47,116890,42,8594666
Kwaku Pages,9,47,720465,30,6579103
Victor Wikman,9,48,3883138,93,172253
Oluwatosin Okusanya,9,48,333085,69,288317
Becki Peterson,9,48,237173,68,727831
Tass Plakogiannis,9,48,1614864,66,189947
Taku Muvingi,9,48,6651201,64,344201
Jonas Puleng,9,48,1743954,63,1254618
Hussein Lempoyang,9,48,759810,60,836337
Shaun Rouillier,9,48,521451,60,1345967
Paul Condon,9,48,1100184,59,1597267
Lusapho Ntsomboti,9,48,966468,57,2571250
Gary Njoroge,9,48,6563403,56,2726328
Jonathan Aslet,9,48,1255861,54,637297
Zenas Padayachee,9,48,5830786,52,900245
Yussuf Mohamed,9,48,694249,52,2038200
Ashwin Bale,9,48,6337939,51,292782
Arun S K,9,48,738384,46,1816737
James michael Rogers,9,48,8153733,43,3272067
Todd Mckenlay,9,48,2513700,42,4429010
Wisdom Junior K. Flakes,9,48,5462309,42,5229950
Oripoh Juli,9,48,402822,36,4445520
Dejan Vranic,9,49,20939,90,43368
Afiq Danish,9,49,6627039,81,32099
Scott Beecham,9,49,695848,80,8890
Christopher Finn,9,49,409991,73,72239
Harvey Specter,9,49,2705128,69,2027969
Aaron Gutteridge,9,49,4708465,65,1031400
Borja Vaillo,9,49,280682,63,192873
Hillary Chikosha,9,49,2173524,60,815811
M PRV Naratama.,9,49,10002103,60,6714166
Dann B.,9,49,6902080,58,3252722
Jon Starmer,9,49,43801,57,2114520
Saleem Thauoos,9,49,5686033,57,2378223
Gabe Abramovich,9,49,16773,54,3777860
Ricardo Ferreira,9,49,6427790,48,6170849
Zul Lutfi Suhairy,9,49,5819120,45,3486756
David Petersen,9,49,5598805,42,4627099
Thommaster Buggat,9,49,836447,39,5652484
Shinaayo Olalekan,9,49,3471728,37,5266159
James Adelakun,9,49,3189171,33,5510984
Dailami Firdaus,9,49,2220276,25,7958580
mohammed safari,9,50,385253,87,3798
Josh King,9,50,549410,81,550268
Jonathan Kascenska,9,50,28127,78,564874
James Bisset,9,50,220220,73,2245304
Alex Ortiz,9,50,376211,72,170389
Riad Bendali,9,50,184393,70,1327734
Liam Boyle,9,50,585196,65,1741251
Colum Thompson,9,50,1031932,60,1994839
Juho Vähäkangas,9,50,3385847,60,3350823
Elvis Wayne,9,50,3511158,57,5613270
Arrigo Sacchi,9,50,1942016,54,3959251
Catherine Driscoll,9,50,4831630,52,1647573
Jetlir Rudaj,9,50,5913011,52,2084436
K Marchant,9,50,849954,51,1349971
Luke Hodgkinson,9,50,499718,51,4782347
Clifford Burndam,9,50,991596,49,4170284
Paul Farrington,9,50,2112720,39,5914384
Kevin Spaine,9,50,8505484,39,8449148
Okoli Stephen,9,50,9940188,27,9615900
Buck Buchanan,9,50,28530,19,10028597
Moein Ansari,9,51,456654,87,839759
Mark Hargreaves,9,51,3184041,81,124240
Red Robin,9,51,1943102,75,1249323
V I C E FC,9,51,1948786,69,1172598
Mai Finn-St James,9,51,581869,67,616855
David Lane,9,51,949381,63,4234408
Albion Asllani,9,51,4392229,63,5248871
Ernest Asante,9,51,5419109,60,923983
Hossam Adel,9,51,387547,60,1146936
Hamza wadey,9,51,4980282,60,3024081
Ken M,9,51,207042,57,2299454
Philip Price,9,51,2652328,57,3895134
david penberthy,9,51,165978,51,2002073
Wilson Osuji,9,51,3190004,51,6095850
Narendro Modi,9,51,5894671,48,6260624
Alex Marshall,9,51,3805507,48,7861483
Aquasi Pardo,9,51,2187396,45,4891962
Alastair Hedger,9,51,7053735,45,6555898
Ryan Pablo,9,51,3628845,28,9072521
Percival Tapera,9,51,5762428,24,9510957
Anders RH,9,52,95634,82,23004
Omar Arafa,9,52,8535536,74,469304
Shashank Chauhan,9,52,5262786,69,483357
Nikola Jovic,9,52,6763910,66,871327
Aqel Rizza,9,52,3887825,64,982824
Igshaan Kalam,9,52,1105337,63,794592
Stig Haugland,9,52,1243348,63,2378849
Doc Ammar,9,52,2672,61,423901
Absalom Kapyelata,9,52,886463,59,642868
Ben Handrick,9,52,532161,59,995075
Neal Caffrey,9,52,2704574,57,1362507
Mark Wilmot,9,52,560038,55,1481305
Ajayi Michael,9,52,236076,54,2915117
Mark Lazenby,9,52,827282,52,2229649
Aaron Stokes,9,52,1982468,49,2336205
Matt Mellors,9,52,3222554,49,5724476
Cormac McMullan,9,52,1772722,48,4061167
Luke Sheppey,9,52,6027155,39,5397927
Kirill Belov,9,52,4242485,37,5908403
Balaji Pandey,9,52,152174,32,6363361
JAMES FANNON,9,53,675360,81,8925
Steve Healy,9,53,903919,80,202804
Yonas Nebiyou,9,53,377610,78,862845
Matt Curtis,9,53,295441,68,964739
Hassan Hridoy,9,53,3669020,67,3398655
Mihir Bhattacharya,9,53,744135,66,2464398
Oscar I,9,53,5250230,63,610084
Andy Ross,9,53,2714480,63,1680797
Mohamed El-Nahas,9,53,3658635,61,3389340
Charles Tsangamwe,9,53,4382846,60,1338065
Melvin Bostelaar,9,53,2018773,54,3966556
Jack Gronow,9,53,102115,53,3635811
Olayinka Papisco,9,53,1604098,52,3352633
Tom Murphy,9,53,681536,51,2660771
Qasim Ahmadi,9,53,435718,51,4719645
Fernando Ayerdi,9,53,655569,50,3341834
Kawanis Sutton,9,53,1039765,47,4482077
Lương Vỹ Lữ,9,53,3464221,33,6347607
Nii Apa Afful,9,53,3247781,29,6913692
Gbadeyan Olawale,9,53,6876724,25,6889027
Ernest Agyiri,9,54,170680,76,54094
Stephen Farmer,9,54,1959300,76,163827
Flemming Joergensen,9,54,3010611,76,2150341
Julian Osborne,9,54,788110,73,1098309
Waelon Rheynicke,9,54,2167920,71,837605
DZ B,9,54,246313,61,650137
Phil Raymond,9,54,150514,61,1834456
Ucchash Dhar,9,54,2865945,60,977017
Ahmed Ismail,9,54,224397,60,2218000
David Rodham,9,54,1913565,59,2841275
Abraham DZ,9,54,1414869,52,1194621
Gidi Aizen,9,54,4536116,51,2890037
Vishal Sonigra,9,54,2364546,49,1566427
Kherouatou Akram,9,54,4040555,48,1172598
Rich King,9,54,3233978,46,2707186
Aswin Tino,9,54,4748077,45,2907845
Megat Komeng,9,54,3802190,45,4479523
Nassril Hakim,9,54,8613292,45,4500172
Ivan Kolarov,9,54,3175702,43,3342191
Rawi Akle,9,54,3021842,36,5447507
AryoBarzan Garmsiri,9,55,235782,78,723823
Ramis Khan,9,55,1754288,74,858326
Paul Cartwright,9,55,384208,73,599
Nathan Shapiro,9,55,6679684,65,3339103
Shaun Menzies,9,55,1140986,64,304366
Zhimit Chakma,9,55,1482229,64,717977
Hào Hoàng,9,55,6201,61,783844
Martina Mc Hugh,9,55,3176023,56,2766913
Karl Senessie,9,55,3732370,54,569804
Jason Titelbaum,9,55,58379,54,1256751
Ify Wilcox,9,55,43496,52,1725904
Dragan Čamagić,9,55,3395671,52,2144327
Uncle Xak,9,55,6414589,52,4186443
Shilu Adjaye,9,55,538416,52,4768543
rodney bird,9,55,3929846,51,3421278
shah iman,9,55,4336293,48,3709482
christian sinderman,9,55,2078266,47,1958500
Sam's Saintly Nuts,9,55,9128570,46,4963146
Kaustav Sarkar,9,55,1790737,45,3962058
Steve Pereira,9,55,6107807,42,6684325
Selector Martis Halaand,9,56,663037,81,97627
Mele Mat,9,56,14938,76,58126
Dwita Juliarta,9,56,6251584,70,1302301
Jack Deakin,9,56,1284961,67,1370078
Gary Dempsey,9,56,139669,67,1521295
Mariusz Szczurzewski,9,56,418632,65,567755
Hildegunn Grønvoll,9,56,36402,62,688384
Alvin Rodolfo,9,56,7105206,62,2169218
Md. Tanim Hossain,9,56,2479497,61,740860
Colin McCracken,9,56,61945,61,1761264
Fahim Foysal,9,56,2653495,61,2080004
f j,9,56,7329036,60,3434540
Jack Farrimond,9,56,2189400,59,2292692
Declan Buckley,9,56,1630737,51,3395942
Bryan Cyra,9,56,610838,49,3272067
Lloyd Rees,9,56,998861,45,4024604
Kelvin Nsiah Hackman,9,56,1475345,42,5225508
STEVEN BAILEY,9,56,2704252,40,5342512
Nanakwesi Osei Tenkorang,9,56,3821813,33,8411358
Paa Willie Nii,9,56,7965314,19,9257972
Amr Thabet,9,57,2363576,81,12792
Ahmad Nahian,9,57,4296688,81,159928
Nick C,9,57,953440,80,51558
Muhammad Fasya,9,57,5015877,69,672599
Vladan Stankovic,9,57,2481906,68,155859
MUHAMAD SYAFIQ,9,57,2090633,68,695088
,9,57,4224603,67,372297
James Birnie,9,57,1512007,67,2701975
Chris Bell,9,57,839571,66,1430494
Mark Smith,9,57,698846,62,2013322
Tony Huang,9,57,5615070,57,3429839
carl pflug,9,57,39992,54,1351751
Janice D'Costa,9,57,3420409,54,2248977
Dave W,9,57,2686305,52,4060240
Γιαννης Χριστοφοριδης,9,57,4069231,48,6404348
BENARD NYABUTO,9,57,5866069,39,4144035
Ahmed Amer,9,57,5222727,37,3920039
Mahfuzur Rahman,9,57,4601092,36,5568431
Daniel Tetteh,9,57,1052480,25,7051578
Sam Alosi,9,57,6123735,21,7138429
Roger Clutton,9,58,16035,84,91874
Ivan R,9,58,875466,78,261806
Ben Reilly,9,58,189775,70,849673
wael el Dab3,9,58,348683,66,670913
Harrison Buckrell,9,58,689310,65,994460
Kitsz Rev,9,58,2012485,64,1627921
Julie Steele,9,58,4603570,61,1992979
Artur Bugla,9,58,7705365,57,935368
Sævar Gunnlaugsson,9,58,6714977,57,1797554
Darren Wallis,9,58,788287,57,2701975
Jackie Campbell,9,58,6993486,57,3040524
Season Winner,9,58,278762,56,4842090
Chris Pittam,9,58,55844,55,981258
Vitaly Balakhonov,9,58,4439395,55,3077817
Mashaa Rio,9,58,4225185,49,1992449
Danny Reeves,9,58,584477,45,2797826
RICHARD PARKER,9,58,749970,45,4839604
Toni Alenius,9,58,547350,39,6833445
EMMA C4,9,58,749587,38,3652772
Woollens Worth,9,58,1895299,36,4493198
Allister Rees,9,59,393361,79,4280
Oluwasegun Samuel,9,59,7435776,79,22480
Kwasi Owusu,9,59,12793,76,273795
Nereus Jordan,9,59,107515,76,645675
András Csondor,9,59,7915615,74,374628
Aaro Kaariniemi,9,59,59403,73,617990
Apurbo Karmokar,9,59,4032124,64,2361817
Cebra Graves,9,59,4073405,63,814652
Darol Ramdore,9,59,3774,63,1854642
Warren Crouch,9,59,896508,62,462863
Reuben Larmie,9,59,648,61,231128
Chinazor Onyia,9,59,513494,61,577820
Misualpa 1,9,59,2987371,53,4209682
Josh HOLLEBON,9,59,105290,51,952379
Ismaili Kabugo,9,59,439585,48,5402849
Kaung Mya Thwin Htoo,9,59,7370152,40,3872016
david miller,9,59,2409303,39,3869042
Dmitri Voropanov,9,59,4346353,29,7771029
Mourad Bouchamia,9,59,4826511,22,8253825
Eric Bazaldua,9,59,7417571,13,9592476
Ieva K,9,60,7836938,90,38387
I Am Homelander,9,60,1903330,76,857030
Leon Spanic,9,60,2471937,75,759157
robin kent,9,60,649695,75,967632
Fathi Rashid,9,60,6028398,69,1534512
